3	26	84313	85013
3	20	85259	85381
3	26	85508	85515
3	22	85890	86120
3	26	86488	86970
3	36	87934	88065
3	39	89155	89162
3	39	89808	89932
3	19	89808	90053
3	5	89928	90289
3	4	89808	90415
3	1	90415	90419
3	8	90430	90431
3	32	89932	90545
3	27	89932	90545
3	4	90430	90789
3	15	90679	90789
3	22	91260	91267
3	27	91383	91509
3	32	91267	91632
3	2	91383	91874
3	13	90415	91881
3	39	91760	92000
3	4	91383	92112
3	27	91874	92469
3	13	92346	92585
3	27	92710	92823
3	2	93886	94021
3	2	94482	94622
3	2	96444	96689
4	19	21599	21713
4	39	21601	21713
4	7	21601	21720
4	11	21717	21720
4	36	21717	21720
4	18	21720	21830
4	37	21834	21949
4	25	21834	21949
4	19	21834	22176
4	29	21949	22176
4	17	21949	22288
4	37	22178	22288
4	38	22176	22407
4	36	22288	22407
4	26	22407	22411
4	19	22407	22528
4	29	22411	22528
4	36	22527	22528
4	37	22411	22642
4	7	22528	22642
4	10	22407	22762
4	17	22642	22762
4	35	22528	23001
4	1	22879	23001
4	7	23001	23124
4	25	22528	23237
4	41	22885	23237
4	36	23124	23237
4	26	23124	23237
4	16	23127	23239
4	5	23127	23358
4	11	22880	23467
4	30	23358	23467
4	38	23124	23584
4	10	23358	23586
4	41	23467	23586
4	39	23586	23701
4	34	23467	23705
4	37	23701	23705
4	16	23701	23705
4	11	23701	23828
4	30	23701	23828
4	8	23586	23949
4	39	23945	23949
4	21	23828	23954
4	19	23945	23954
4	37	23949	24064
4	38	23945	24185
4	25	23945	24189
4	30	23954	24189
4	22	23828	24304
4	16	23949	24421
4	27	24189	24421
4	39	24304	24421
4	8	24304	24421
4	28	24304	24530
4	11	24304	24530
4	17	24066	24643
4	10	24530	24643
4	3	24530	24643
4	25	24530	24876
4	30	24876	24993
4	26	24876	25117
4	32	24530	25233
4	36	24759	25237
4	10	24993	25237
4	3	25117	25355
4	28	25237	25355
4	25	25237	25478
4	38	24643	25717
4	40	25233	25721
4	11	25478	25838
4	32	25478	25850
4	39	25726	25850
4	27	25838	25978
4	40	25844	25978
4	10	25978	25983
4	38	25983	26109
4	28	25978	26112
4	27	26109	26237
4	22	25478	26241
4	25	25838	26241
4	40	26237	26241
4	28	26350	26471
4	32	25987	26586
4	11	26350	26586
4	38	26241	26718
4	40	26586	26718
4	10	26718	27078
4	35	25117	27085
4	40	27194	27316
4	16	89084	89091
4	22	89084	89091
4	22	89440	89555
4	27	89084	89804
4	28	89091	89804
4	1	89555	89804
4	39	89678	89804
4	15	89925	90146
4	40	89925	90269
4	17	90269	90385
4	5	90146	90388
4	1	90385	90390
4	28	90385	90390
4	15	90388	90620
4	17	90511	90620
4	39	90146	90746
4	13	90511	90746
4	32	89209	90858
4	8	90620	90858
4	3	90511	90972
4	5	90620	90975
4	9	90858	90975
4	7	90972	90975
4	15	90975	91100
4	24	91097	91100
4	39	90978	91216
4	32	91100	91216
4	5	91213	91216
4	15	91341	91460
4	35	91097	91584
4	13	91213	91696
4	5	91460	91939
4	6	91935	91939
4	38	91219	92058
4	8	91460	92183
4	39	91935	92183
4	15	91939	92183
4	13	92058	92300
4	32	91935	92305
4	34	92300	92305
4	3	92300	92305
4	27	92300	92305
4	6	92300	92305
4	19	93374	93494
4	27	93374	94083
4	22	93851	94083
4	14	93732	94444
4	11	93374	94566
4	27	94318	94566
4	22	94689	94931
4	15	93966	95617
4	22	95275	95617
4	29	95851	96094
4	10	95851	97434
4	19	97179	97441
4	10	97455	97700
4	19	98457	98571
4	29	96451	98690
4	1	98810	98815
4	8	98952	98959
4	40	99070	99324
4	36	99441	99567
4	8	99560	99567
4	10	99197	99683
4	14	99792	99904
4	32	99792	100253
5	35	21627	21736
5	37	21627	21736
5	10	21627	21736
5	41	21736	21737
5	25	21158	21854
5	40	21737	21854
5	29	21854	21856
5	22	21856	21857
5	41	21856	21859
5	19	21737	21976
5	7	21856	21976
5	29	21976	22090
5	39	21976	22090
5	1	21976	22090
5	36	22090	22204
5	4	21857	22550
5	20	22204	22550
5	25	22204	22550
5	22	22316	22550
5	41	22204	22667
5	14	22664	22667
5	30	22664	22788
5	8	22788	23016
5	34	22788	23016
5	1	22788	23022
5	4	22899	23022
5	19	23016	23022
5	39	22899	23138
5	35	23138	23381
5	22	23375	23505
5	26	23016	23507
5	34	23252	23507
5	3	23505	23507
5	25	23138	23736
5	19	23381	23736
5	41	23252	23846
5	35	23616	23846
5	10	23616	23961
5	40	23616	23961
5	9	23736	23963
5	27	23961	23963
5	38	23507	23966
5	39	23736	23966
5	30	23961	23966
5	25	23963	24084
5	8	23966	24194
5	36	24078	24194
5	37	24081	24194
5	22	24081	24194
5	35	23966	24199
5	40	24078	24199
5	27	24081	24314
5	39	24194	24314
5	7	24784	25027
5	8	71814	71949
5	33	72566	72699
5	37	72440	72826
5	20	72440	73067
5	33	72939	73067
5	15	73532	73775
5	24	73532	73775
5	40	73532	73896
5	9	73532	73909
5	17	73775	73909
5	27	73902	74264
5	40	74033	74264
5	24	74374	74492
5	6	74152	74613
5	13	73896	74735
5	1	73909	74735
5	17	74374	74735
5	6	74872	74879
5	1	74879	75003
5	17	74879	75006
5	29	75003	75006
5	9	75247	75487
5	24	75484	75487
5	7	75596	75826
5	1	75596	75942
5	33	75362	76186
5	19	75949	76186
5	9	76186	76307
5	17	76186	76428
5	6	76067	76554
5	19	76551	76796
5	33	76796	76799
5	1	76307	77044
5	6	76917	77162
5	36	76796	77275
5	19	77044	77275
5	40	77275	77392
5	30	79200	79650
5	34	80815	81056
5	23	81404	81529
5	37	81789	82029
5	33	81789	82144
5	34	81908	82269
5	15	82990	83459
5	1	84416	84776
5	36	84166	84904
5	30	83117	85753
5	36	85277	85753
5	1	85029	85985
5	30	86108	86235
5	1	86351	86468
5	36	86108	86594
5	2	88427	88554
5	9	88420	88557
5	25	88549	88557
5	24	88554	88557
5	23	88557	88566
5	34	88554	88574
5	36	88571	88579
5	25	88574	88698
5	15	89064	89185
5	9	89185	89306
5	25	89185	89425
5	30	89425	89430
5	29	89421	89443
5	38	89430	89808
5	39	89681	89808
5	4	89808	89813
5	8	89808	89923
5	30	89567	90147
5	9	89681	90147
5	3	89813	90147
5	7	89064	90398
5	1	90271	90398
5	32	89813	90514
5	19	90034	90641
5	39	90034	90641
5	38	90271	90646
5	9	90766	90997
5	22	91231	91354
5	30	90514	91475
5	38	90885	91475
5	29	91231	91593
5	8	91475	91593
5	2	91593	91706
5	4	90398	91824
5	7	91354	91939
6	40	72722	72847
6	17	72974	73101
6	40	73233	73240
6	24	73240	73479
6	17	73351	73479
6	15	73240	73600
6	5	73479	73600
6	23	73351	73731
6	40	73479	73731
6	17	73731	74107
6	9	74347	74457
6	13	73981	74567
6	29	74800	74910
6	40	74347	75139
6	13	75139	75255
6	17	74567	75389
6	37	75260	75389
6	19	75268	75389
6	5	75268	75516
6	33	75516	75641
6	40	75389	75750
6	27	75516	75755
6	28	75753	75874
6	13	75753	75877
6	15	75516	75882
6	29	75755	75882
6	1	75888	76008
6	40	75874	76244
6	5	75874	76244
6	17	76121	76244
6	33	76008	76355
6	9	76008	76355
6	13	76121	76467
6	1	76467	76583
6	13	76949	76960
6	19	76949	77084
6	15	76960	77084
6	1	77203	77547
6	33	77425	77663
6	17	77543	77663
6	19	77543	77785
6	1	77908	77915
6	9	77915	77920
6	40	77203	78038
6	15	77915	78038
6	19	77920	78038
6	33	77910	78292
6	37	78166	78292
6	16	78288	78292
6	1	78166	78406
6	36	78288	78406
6	8	78521	78646
6	3	78646	78755
6	1	78646	78868
6	19	78643	78985
6	33	78755	79222
6	15	79104	79462
6	1	79462	79583
6	8	79583	79706
6	9	79831	80073
6	40	79222	80323
6	19	79831	80444
6	17	80444	80557
6	16	80674	80913
6	19	80798	81041
6	40	81048	81417
6	19	81292	81417
6	29	81417	81420
6	26	81420	81543
6	36	81417	81659
6	24	81543	81768
6	14	81543	81768
6	27	82125	82354
6	15	82239	82354
6	39	81879	82706
6	9	82706	83393
6	14	84675	84682
6	24	84448	84940
6	9	85672	85799
6	14	85672	86034
6	25	84334	86149
6	7	84933	86506
6	24	85307	86976
6	14	86506	86976
6	38	87208	87694
6	35	87444	87694
6	32	87559	87694
6	32	88054	88309
6	16	87559	88436
6	35	88061	88436
6	38	88777	88904
6	15	89027	89034
6	22	89152	89266
6	14	89152	89389
6	34	89034	89632
6	7	88904	89875
6	3	89996	90108
6	39	89996	90229
6	24	89749	90234
6	7	90358	90475
6	19	89516	90486
6	38	90229	90486
6	32	90475	90486
6	8	90475	90486
6	4	90605	90852
6	24	90479	91091
6	4	91215	91464
6	4	91705	91840
6	38	90852	91987
6	2	91987	91994
6	39	91980	92113
6	4	91987	92229
6	27	92113	92229
6	40	92229	92352
6	4	92962	92983
6	1	93348	93355
6	14	93221	93465
6	7	93813	93936
6	33	93813	94308
6	7	94185	94550
6	7	94788	94898
6	33	94676	96102
6	7	95261	96569
6	15	98027	98266
6	33	96446	99120
6	15	99120	99242
6	4	99242	99249
6	33	99365	99480
6	7	97172	99717
6	15	99717	100064
6	35	99951	100189
6	8	99717	100308
6	28	99831	100308
6	11	99831	100423
6	32	99951	100423
7	18	21459	21813
7	4	21695	21813
7	29	21120	21938
7	19	21568	21938
7	37	21810	21938
7	41	21810	21938
7	8	21813	21941
7	38	21938	21941
7	40	21938	21941
7	24	21810	21943
7	14	21941	22062
7	20	21943	22174
7	11	22060	22174
7	8	22062	22174
7	4	22060	22288
7	39	22288	22400
7	35	21943	22510
7	10	22288	22510
7	37	22400	22634
7	36	22400	22634
7	29	22400	22751
7	34	22174	22872
7	41	22634	22872
7	36	22872	23100
7	26	22872	23100
7	19	22748	23102
7	4	22751	23102
7	30	23100	23218
7	16	23102	23332
7	21	23102	23332
7	37	23218	23455
7	10	23455	23583
7	41	23218	23588
7	40	23455	23588
7	25	23459	23588
7	26	23583	23588
7	39	23583	23588
7	23	23817	23927
7	37	24042	24043
7	16	24042	24043
7	27	24042	24043
7	41	24043	24163
7	34	24156	24163
7	19	24289	24406
7	12	24748	24755
7	5	24865	24991
7	21	25475	26210
7	21	26555	26801
7	21	27286	27532
7	21	27993	29077
7	21	29210	29345
7	21	29602	29855
7	21	30200	30699
7	18	32396	33984
7	18	34220	34836
7	18	35203	36069
7	18	36439	41689
7	18	41826	42442
7	18	42571	42948
7	18	43286	43293
7	18	43556	44895
7	18	45267	45634
7	18	46000	51905
7	18	52042	53851
7	18	54091	67523
7	18	67871	68860
7	18	69360	69739
7	40	70497	70619
7	29	70985	71777
7	16	73146	73153
7	27	73274	73497
7	13	73497	74103
7	40	73982	74110
7	36	73865	74582
7	10	73739	75342
7	19	75342	75464
7	38	75464	75585
7	13	75471	75585
7	36	75464	75700
7	10	75585	75822
7	15	76889	77012
7	15	77504	77745
7	15	78106	78221
7	39	78349	78475
7	15	79437	79551
7	1	79551	79666
7	39	78732	81405
7	23	82619	82734
7	24	82859	83111
7	13	82984	83346
7	14	82859	83461
7	24	83468	83818
7	14	83707	83930
7	9	83580	84288
7	24	84171	84398
7	19	84049	84642
7	22	84171	84642
7	13	83580	84756
7	23	84878	84885
7	24	85006	85748
7	6	85117	85869
7	24	86216	86339
7	9	85373	86464
7	6	86216	86578
7	24	86578	86828
7	19	87061	87187
7	25	85117	87541
7	13	87668	87909
7	19	87916	88289
7	13	88042	88401
7	6	88528	88774
7	33	88779	88891
7	9	88652	88898
7	10	88774	89024
7	38	89024	89029
7	29	87187	89034
7	1	88891	89034
7	26	89031	89037
7	34	89031	89048
7	33	89042	89048
7	24	89037	89167
7	5	89042	89283
7	38	89042	89399
7	16	89283	89399
7	19	89404	89407
7	40	89404	89407
7	15	89399	89528
7	29	89404	89764
7	33	89764	89775
7	19	89764	89913
7	24	89768	89913
7	39	90027	90154
7	3	90154	90160
7	35	90154	90270
7	5	89528	90494
7	38	90270	90494
7	1	90381	90494
7	19	90160	90618
7	32	90494	90618
7	4	90748	90990
7	38	90864	90990
7	22	89913	91113
7	29	90027	91355
7	24	91113	91361
7	5	90864	91702
7	22	91361	91949
7	29	91592	91949
7	9	91702	91949
7	35	92421	92659
7	38	92421	93250
7	38	93501	93610
7	19	92421	93736
7	6	93848	94215
7	6	94351	94719
7	33	94719	95317
7	6	95070	95566
7	33	96521	96642
7	6	95924	97112
7	33	97708	98072
7	15	97953	98079
7	6	97582	98881
7	33	98313	98881
7	15	98429	99122
7	33	99358	99482
7	6	99122	99715
7	27	99715	100086
7	34	99960	100086
7	32	99960	100311
8	24	21483	21705
8	5	21595	21705
8	37	21483	21829
8	9	21483	21943
8	41	21705	21945
8	24	21945	22066
8	34	21945	22066
8	22	21945	22177
8	17	21943	22294
8	25	22066	22297
8	1	22177	22297
8	26	22294	22413
8	41	22297	22413
8	36	22297	22413
8	40	22527	22650
8	4	22527	22650
8	37	22527	22650
8	38	22653	22654
8	30	22653	22654
8	9	22653	22654
8	24	22656	22765
8	4	22656	22765
8	25	22656	22885
8	34	22656	22885
8	14	22765	22885
8	7	22765	22885
8	40	22765	22995
8	41	22995	23110
8	36	22995	23113
8	35	23110	23115
8	16	22654	23232
8	34	23227	23232
8	39	22765	23235
8	5	23232	23345
8	22	23235	23345
8	37	23235	23345
8	35	23235	23348
8	41	23235	23348
8	10	23348	23463
8	17	23345	23575
8	38	23348	23575
8	11	23348	23575
8	26	23463	23575
8	4	23113	23693
8	22	23575	23693
8	25	23575	23803
8	39	23693	23803
8	34	23690	23922
8	9	23693	23922
8	35	23803	23922
8	10	23803	23922
8	26	23803	23924
8	36	23922	23924
8	17	23803	23926
8	16	23924	23926
8	38	23924	24042
8	4	23924	24046
8	21	23926	24046
8	25	23926	24046
8	18	24042	24160
8	27	24046	24160
8	37	23924	24280
8	22	23926	24280
8	5	24046	24280
8	16	24160	24280
8	38	26798	27148
8	1	27031	27148
8	41	26798	27272
8	34	27031	27272
8	39	27031	28015
8	39	28532	29974
8	39	30233	30960
8	39	31201	31449
8	39	31933	32306
8	39	32905	33164
8	39	33524	33883
8	39	34130	36556
8	39	36811	37056
8	5	71838	72079
8	40	73165	73277
8	40	73512	73887
8	6	74862	74975
8	1	74975	75092
8	26	73046	75208
8	40	74505	75694
8	19	75333	75694
8	1	75333	75817
8	26	75573	75817
8	40	76066	76435
8	13	75694	76549
8	40	76786	77025
8	1	77153	77404
8	13	77025	77534
8	26	76184	77993
8	40	77529	78239
8	19	78120	78239
8	13	78468	78592
8	19	78592	78710
8	6	78710	78820
8	15	78710	78820
8	40	78592	78932
8	26	78820	79042
8	6	79507	79629
8	19	79629	79866
8	1	79866	79984
8	40	79267	80335
8	19	80796	80921
8	40	80789	81054
8	26	80921	81300
8	19	81181	81300
8	27	82029	82270
8	15	82270	82509
8	39	82263	82620
8	2	82509	82620
8	6	82620	82732
8	32	82851	83673
8	10	83558	83673
8	35	82851	83687
8	38	83200	83687
8	27	85503	85989
8	27	86470	86725
8	34	86594	86725
8	9	88219	88352
8	36	88226	88352
8	30	88468	88718
8	40	88718	88960
8	17	88584	89075
8	36	88718	89208
8	9	89201	89208
8	30	89201	89214
8	7	89458	89469
8	5	89463	89469
8	24	89469	89690
8	33	89690	89803
8	4	89803	89927
8	40	89344	90054
8	15	88839	90170
8	39	89690	90296
8	4	90170	90296
8	19	90296	90423
8	35	90419	90423
8	1	90050	90537
8	5	90419	90537
8	6	90423	90537
8	39	90537	90660
8	24	90423	90772
8	15	90541	91006
8	4	90882	91245
8	39	91006	91249
8	5	91245	91249
8	15	91249	91480
8	3	91249	91480
8	32	89803	91598
8	38	91713	91836
8	4	91480	91962
8	13	91006	92194
8	15	92194	92678
8	13	92543	92678
8	36	92678	92787
8	34	93025	93153
8	9	94247	94375
8	17	94008	94863
8	9	94863	94990
8	17	95230	95698
8	37	93392	96289
8	37	96885	97256
8	37	97943	98411
8	27	99613	99620
8	11	99613	99620
8	4	99875	99896
8	15	99882	100148
8	27	99889	100148
8	28	99896	100266
8	6	99746	100397
8	32	99896	100397
9	24	20946	21712
9	14	21071	21825
9	22	21593	21825
9	34	22071	22187
9	20	22071	22187
9	25	21825	22191
9	40	21825	22191
9	7	21957	22191
9	37	21195	22300
9	24	22191	22300
9	30	22187	22421
9	18	22300	22542
9	19	22421	22547
9	39	22542	22547
9	14	22421	22550
9	7	22542	22550
9	26	22542	22550
9	24	22547	22662
9	8	22547	22662
9	36	22550	22773
9	37	22662	22887
9	38	22662	22887
9	41	22547	22996
9	35	22996	22999
9	26	22999	23114
9	19	22999	23114
9	8	22999	23116
9	4	23114	23116
9	34	22996	23118
9	7	23114	23118
9	1	22773	23120
9	22	23116	23120
9	30	23116	23122
9	41	23118	23243
9	39	23120	23243
9	4	23122	23355
9	26	23239	23355
9	5	23239	23581
9	37	23243	23581
9	38	23120	23815
9	25	23243	23815
9	35	23691	23815
9	17	23469	23929
9	36	23815	23929
9	39	23929	23931
9	41	23581	24052
9	3	23815	24052
9	22	23929	24052
9	37	23931	24052
9	34	23469	24163
9	12	24887	28121
9	12	28489	33590
9	12	34448	34940
9	12	35420	36645
9	13	48770	53355
9	13	53603	53967
9	13	54323	57886
9	13	58246	58708
9	13	59044	59275
9	13	59608	60801
9	13	61155	61903
9	13	62032	64654
9	13	65008	67518
9	13	67752	70425
9	13	72415	72978
9	5	73600	73607
9	1	73607	73732
9	5	73967	74212
9	6	73967	74219
9	13	73732	74353
9	15	74473	74705
9	35	74817	75059
9	17	74933	75185
9	30	74705	75302
9	10	75302	75423
9	3	75302	75430
9	27	75430	75561
9	30	75902	76143
9	19	76020	76143
9	5	76020	76388
9	17	76402	76409
9	6	76395	76534
9	5	76409	76534
9	15	76534	77020
9	30	76905	77142
9	5	76905	77268
9	19	78332	78457
9	15	78706	78824
9	40	78699	78951
9	33	79541	79676
9	15	81785	81899
9	2	81785	82025
9	36	81899	82025
9	17	81903	82025
9	2	82489	82731
9	20	83073	83185
9	20	83443	83450
9	34	83443	83450
9	6	82844	83577
9	7	83696	84182
9	24	83696	84425
9	22	84309	84425
9	19	84057	84666
9	6	85486	85954
9	24	85369	86076
9	25	85369	86571
9	7	85369	86571
9	24	86315	86694
9	6	86437	86694
9	23	87776	88026
9	2	88618	88866
9	20	88618	88866
9	7	88739	88866
9	24	89107	89121
9	25	89240	89599
9	5	88866	90211
9	30	89107	90218
9	39	90211	90347
9	30	90475	90601
9	38	90475	90615
9	32	90601	90615
9	8	90622	90629
9	30	90622	90864
9	4	90629	90864
9	37	90748	90987
9	5	90864	90987
9	30	91235	91597
9	5	91356	91618
9	30	91618	91742
9	37	91618	91742
9	13	91742	91856
9	3	91856	91867
9	39	91867	92201
9	22	91977	92201
9	4	92088	92325
9	13	92448	92571
9	2	92820	92948
9	29	91977	93188
9	34	93410	93657
9	2	93773	93780
9	22	93773	93780
9	37	94244	94614
9	17	94725	94835
9	8	94958	95318
9	2	95923	95930
9	3	95923	95930
10	35	21420	21649
10	1	21529	21649
10	37	21413	21874
10	41	21759	21874
10	24	21413	21879
10	4	21759	21879
10	40	21874	21879
10	39	21874	21879
10	38	21649	22004
10	25	21759	22004
10	11	21879	22116
10	35	22004	22118
10	41	22116	22118
10	29	22116	22118
10	20	22004	22120
10	7	22004	22230
10	24	22120	22230
10	14	21759	22460
10	8	22120	22460
10	4	22120	22460
10	19	22230	22575
10	40	22348	22575
10	16	22348	22575
10	39	22348	22687
10	9	22577	22687
10	35	22687	22806
10	37	22687	22807
10	19	22806	22807
10	25	22806	22807
10	33	22806	22809
10	7	22577	22925
10	8	22807	22925
10	36	22809	22927
10	41	22927	23041
10	38	22927	23041
10	30	22927	23161
10	35	23041	23278
10	22	23161	23280
10	19	23161	23280
10	21	23278	23280
10	37	23278	23280
10	34	23161	23281
10	36	23281	23397
10	17	23281	23398
10	41	23281	23398
10	40	23398	23400
10	37	23398	23400
10	35	23397	23510
10	21	23400	23510
10	7	23398	23513
10	22	23400	23513
10	39	23510	23858
10	34	23632	23858
10	37	23632	23858
10	28	23858	23860
10	38	23860	23975
10	30	23860	23982
10	35	23860	23982
10	25	23975	23982
10	27	24105	24225
10	16	23975	24228
10	37	24105	24228
10	8	24222	24228
10	39	24228	24342
10	32	24338	24342
10	26	24338	24342
10	28	24342	24463
10	17	24461	24463
10	25	24342	24578
10	37	24461	24578
10	30	24463	24578
10	22	24228	24695
10	39	24578	24695
10	4	24228	24804
10	32	24578	24804
10	36	24695	24804
10	38	24695	25391
10	25	24917	25514
10	32	25267	25514
10	22	25391	25632
10	40	25755	25875
10	38	25632	25999
10	22	25994	25999
10	39	25994	26005
10	35	24804	26117
10	11	25875	26117
10	25	26117	26131
10	38	26131	26263
10	36	26259	26263
10	40	26117	26268
10	28	26263	26268
10	32	25994	26390
10	11	26259	26390
10	4	26518	27116
10	35	26259	27495
10	35	30900	33929
10	35	34284	35873
10	35	36104	36713
10	35	37091	37239
10	35	37737	37868
10	35	38977	39113
10	35	39473	40344
10	35	40600	41080
10	35	41317	41445
10	15	73444	73563
10	13	73684	74053
10	15	73928	74177
10	7	73563	74295
10	5	74053	74295
10	40	73684	74661
10	38	74547	74661
10	36	74177	75022
10	17	74781	75137
10	13	75022	75137
10	19	75265	75272
10	7	74547	75391
10	36	75272	75391
10	38	75391	75516
10	15	74420	75887
10	7	75996	76234
10	15	76582	76706
10	19	79161	79168
10	2	81558	81672
10	19	81672	81794
10	39	81787	82033
10	32	82894	85086
10	16	84584	85317
10	16	86953	87189
10	32	88296	88412
10	6	88903	88910
10	2	88903	89029
10	7	88910	89375
10	19	89141	89375
10	34	89029	89621
10	24	89375	89621
10	14	89852	89970
10	16	90566	90929
10	7	91771	91900
10	29	91771	92019
10	29	93718	94070
10	27	94776	94900
10	32	94776	94900
10	34	95257	95621
10	27	95502	95621
10	29	95862	95978
10	4	95744	96198
10	29	96315	96664
10	4	96539	97264
10	34	97985	97992
10	3	98268	98392
10	11	98645	98769
10	8	99270	99503
10	36	99384	99750
10	15	99750	99764
10	6	99750	99888
10	35	99024	99895
11	4	21561	21683
11	19	21676	21813
11	35	21808	21934
11	22	21813	21934
11	41	21813	21934
11	29	21817	21934
11	40	21936	22048
11	19	21936	22048
11	24	21936	22162
11	25	21936	22162
11	8	21817	22274
11	4	22162	22508
11	1	22162	22508
11	40	22384	22622
11	25	22508	22622
11	24	22508	22627
11	41	22162	22859
11	35	22162	22859
11	22	22859	22981
11	40	22859	22981
